Uniq Id,Crawl Timestamp,Product Url,Product Name,Description,List Price,Sale Price,Brand,Item Number,Gtin,Package Size,Category,Postal Code,Available
aa98447e529bd0a24a56190bdb057d04,2019-03-25 19:14:08 +0000,https://www.walmart.com/ip/85054-Shock-Body-Set-12x67-87mm-Firestorm-2/40475411,85054 Shock Body Set 12x67-87mm Firestorm (2),|85054 Shock Body Set 12x67-87mm Firestorm (2) HPIC8554 HPI,7,7,HPI,4.94426E+11,,,Toys|Remote Control & Play Vehicles|Trains & Train Sets,,FALSE
2d2ceb598b586ee073091eeccbfca01b,2019-03-25 20:48:51 +0000,https://www.walmart.com/ip/Robin-Hood/43907791,Robin Hood,"No need to steal this treasured tale from the rich, but it makes a great gift all the same. Share Robin Hood's epic story of justice and generosity with this masterfully crafted illustrated Scribner Classics edition. Based on the Paul Creswick telling of Robin Hood and drawing from the rich and varied lore surrounding the beloved outlaw, this spirited reworking of Robin Hood's many adventures is a vibrant introduction to Friar Tuck, Little John, Maid Marian, the Sheriff of Nottingham, and, of course, Robin Hood, the hero whose generosity and sense of justice has captivated readers for eight hundred years. This collectible edition includes a soft-touch cover, gold foiling, and N.C. Wyeth's original oil paintings.|No need to steal this treasured tale from the rich, but it makes a great gift all the same. Share Robin Hood’s epic story of justice and generosity with this masterfully crafted illustrated Scribner Classics edition. Based on the Paul Creswick telling of Robin Hood and drawing from the rich and varied lore surrounding the beloved outlaw, this spirited reworking of Robin Hood’s many adventures is a vibrant introduction to Friar Tuck, Little John, Maid Marian, the Sheriff of Nottingham, and, of course, Robin Hood, the hero whose generosity and sense of justice has captivated readers for eight hundred years. This collectible edition includes a soft-touch cover, gold foiling, and N.C. Wyeth’s original oil paintings.",24.99,15.7,Paul Creswick; N C Wyeth,9.78148E+11,,,Books|Children's & Kids' Books|Classic Kids' Books,,TRUE
a45379bbe6318df5c303f7d88e36f810,2019-03-25 19:40:17 +0000,https://www.walmart.com/ip/Kenneth-James-Sultana-Lattice-Texture-Wallpaper/48179357,Kenneth James Sultana Lattice Texture Wallpaper,| The repeating pattern of this Kenneth James Sultana Lattice Texture Wallpaper lends order to your decor without being too predictable. The lacy shapes within the lattice soften the effect for a look that blends nicely with your existing decor.,134.99,134.99,Kenneth James,9121215243,91212152434,,Home Improvement|Paint|Wallpaper,,FALSE
863d9fe1770e7a37b39a31fce463e9b2,2019-03-25 20:45:23 +0000,https://www.walmart.com/ip/FREEing-Kantai-Collection-Kancolle-I-168-PVC-Figure/50193560,FREEing Kantai Collection: Kancolle: I-168 PVC Figure,"From the popular naval simulation game Kantai Collection - KanColle - comes a collectible figure of I-168, also known as Imuya! Figure is in 1:4 scale. Uniform can be removed.|From the popular naval simulation game Kantai Collection - KanColle - comes a 1/4th scale figure of I-168, also known as Imuya! Her uniform can be removed and she also comes with an alternate expression, allowing you to choose between her half-damaged and standard versions! At an impressive 1/4 scale, fans can enjoy all the details of the cute Imuya to their heart's content - but details have also been put into other areas of the figure such as the ship parts she holds in her hands, as well as the huge tube she sits on, specially made from a soft material.",113.99,113.99,Anime,4.57125E+11,,,Toys|Action Figures|All Action Figures,,FALSE
f86b77a555a85ff5eddb272022e31832,2019-03-25 19:45:55 +0000,https://www.walmart.com/ip/Introduction-to-Policing-3rd-Ed-Law-Enforcement-Interpersonal-Communication-and-Conflict-Management/51650820,Introduction to Policing 3rd Ed. + Law Enforcement Interpersonal Communication and Conflict Management,9781506345260|Introduction to Policing 3rd Ed. + Law Enforcement Interpersonal Communication and Conflict Management,116,116,Steven M Cox,9.78151E+11,,,Books|Political Books|Law Enforcement Political Books,,FALSE
0d3ec69758d5aaad43e5c505451c5c78,2019-03-25 19:20:29 +0000,https://www.walmart.com/ip/20pcs-Cabinet-Cupboard-Drawer-Door-Stainless-Steel-Pull-Handle-4-5-Long/759651786,"20pcs Cabinet Cupboard Drawer Door Stainless Steel Pull Handle 4.5"" Long","Unique Bargains 20pcs Cabinet Cupboard Drawer Door Stainless Steel Pull Handle 4.5&quot; LongMade of Stainless Steel material, 4mm mount hole.Can replace your old or broken pull handle, suitable for home window, cabinet door, dresser, drawer, cupboard, etc.Install parts are not included here. For CALIFORNIA residents only: WARNING: This product contains chemicals including DEHP, which is known to the State of California to cause cancer and birth defects or other reproductive harm.Please note that by posting this Proposition 65 warning, we are notifying you that one or more of the Proposition 65 listed chemicals may be present in a product. With Unique Bargains' products, the exposure to these chemicals may be of no significant risk to you, but out of caution, we have elected to place this warning on our site to make sure our customers are informed. You can find more infomation at http://www.oehha.ca.gov/proposition-65/about-proposition-65. &nbsp;| Product Name: Pull Handle; Weight: 243g Main Color: Silver Tone; Mount Hole Center Distance: 15mm/0.6&quot; , 102mm/4&quot; Overall Size: 115 x 30 x 20mm/ 4.5&quot; x 1.2&quot; x 0.8&quot; (L*W*H) Mount Hole Diameter: 4mm/ 0.16&quot; Unique Bargains 20pcs Cabinet Cupboard Drawer Door Stainless Steel Pull Handle 4.5&quot; Long",25.99,12.99,Unique Bargains,,6.01382E+11,,Shop by Brand|All Departments|Unique Bargains,,TRUE
97c974e8a440e5286c001db134d9c9ed,2019-03-25 20:47:54 +0000,https://www.walmart.com/ip/Voice-Recorder-with-4GB-Built-in-Memory-Headphone-Jack-LCD-Display-Built-in-Speaker/180635116,"Voice Recorder with 4GB Built-in Memory, Headphone Jack, LCD Display & Built-in Speaker","Use the Pyle PVR200 Voice Recorder at home, in the classroom or in the office. It's easy to use and creates audio files (.wav) that are easy to share. Comes with 4GB built-in memory, so you can record hours of audio or voice. Once you record your file, connect it to your PC via the included USB cable to save and share. ed by 2 'AAA' batteries (not included). Small size for convenience and portability. 4GB Built-in Flash Memory - Up to 272 hours recording time Recording Mode Selectable (SP/LP) Records files in (.wav) format Voice-Activated-System - Recording stops when sound stops Storage up to 99 Files Easy to Search / Scroll File folders &amp; Hold Feature Display - Multi-functional Full Function LCD Built-in Speaker, &amp; Built-in Microphone Low battery indicator, &amp; Batteries level indicator Headphone Jack (3.5mm / 1/8&quot;) Includes USB Data Transfer Cable ed by - 2 x AAA Batteries (not included) Battery Life: Record 13.5 Hours / Playback Headphone 9 Hours / Playback Speaker 3.5 Hours Unit size: 4.25&quot;H x 1.18&quot;W x 0.59&quot;D|Voice Recorder with 4GB Built-in Memory, Headphone Jack, LCD Display &amp; Built-in Speaker",26.16,26.16,Pyle,75705993058,7.5706E+11,,Electronics|Portable Audio|Voice Recorders,,TRUE
543ecfb7b682f1f5ea3f82787e85cc24,2019-03-25 19:03:49 +0000,https://www.walmart.com/ip/BL-CCYR-2-1-2S-Yoke-Roller-Sealed-Crowned-2-1-2-Roller-Diameter/284430723,"BL CCYR 2 1/2S Yoke Roller, Sealed, Crowned, 2 1/2"" Roller Diameter","BL CCYR 2 1/2S Yoke Roller, Sealed, Crowned, 2 1/2&quot; Roller Diameter|BL CCYR 2 1/2S Yoke Roller, Sealed, Crowned, 2 1/2&quot; Roller DiameterFull Complement Needle bearing that supports high static and dynamic loads in Cam or Track applications. Seals help retain lubricant and prevent contamination, and the hexagonal wrench socket provides for easy mounting. They arrive fully lubricated, but can be relubricated through oil hole in the inner race, and have a black oxide coating to prevent corrosion.",35.68,35.68,BL,,8.88569E+11,,Auto & Tires|Automotive Replacement Parts|Replacement Auto Parts,,FALSE
ab0d75945f3bde89f0c7f4ff1bd0ef90,2019-03-25 20:10:51 +0000,https://www.walmart.com/ip/Flesh-for-the-Beast-R-Rated-Edtion/2422961,Flesh For The Beast (R-Rated Version),Investigators encounter demons disguised as beautiful women.|Paranormal investigators encounter demons disguised as beautiful women.,9.57,9.57,FUNimation Productions,63159503269,6.31595E+11,,Movies & TV Shows|TV Shows|Action & Adventure TV Shows,,TRUE
fb1f24bb1a8ae0b75ace128dd98c8cc6,2019-03-25 19:02:58 +0000,https://www.walmart.com/ip/AutoMeter-1402-Designer-Black-Street-Rod-Kit/50026342,AutoMeter 1402 Designer Black Street Rod Kit," Designer Black Street Rod Kit Incl. 3 1/8 in. 120 MPH Elec. Speedo. 2 1/16 in. 100 psi Oil Press. 100-250 Deg. Water Temp. 8-18V 240 Ohms Empty 33 Ohms Full Fuel Level |Gauge Set - Designer Black - Street Rod Kit - Designer Black - Street Rod Kit - Incl. 3 1/8 in. 120 MPH Elec. Speedo. - 2 1/16 in. 100 psi Oil Press. - 100-250 Deg. Water Temp. - 8-18V - 240 Ohms Empty - 33 Ohms Full Fuel Level. Features: Domed Lens. Quality Construction. Black Chrome Bezel. 1 Year Limited Warranty. Next generation instrucments from Auto Meter combine our NASCAR proven racing movements with our award winning LED lighting technology to offer you the ultimate in Accuracy, Durability, Visibility and Styling.",401.02,401.02,Auto Meter,4607401402,46074014024,,Auto & Tires|Automotive Interior|Car Sun Shades,,FALSE
176451b5290ab9315e0bff28194d5623,2019-03-25 19:45:32 +0000,https://www.walmart.com/ip/Brown-Birds-Print-Cotton-Linen-Ribbon-5-8-inch-10-yard/112049842,"Brown Birds Print Cotton Linen Ribbon, 5/8-inch, 10-yard",|A very versatile cotton linen brown printed ribbon. Perfect natural touch to any product or packaging. The solid colors of the cotton linen blend are also great to print sentiments or other images on. Width: 5/8 inches Length: 10 yards This ribbon is made of 45% Linen and 55% Cotton.,10.98,10.98,Firefly Imports,,7.14039E+11,,Party & Occasions|Party Supplies|Gift Wrap & Supplies,,TRUE
ac656f75b4c5a2c436f9fe0032649b0a,2019-03-25 20:04:34 +0000,https://www.walmart.com/ip/Sanyo-POA-LMP105-Osram-Projector-Lamp-Module/183576555,Sanyo POA-LMP105 Osram Projector Lamp Module,"Sanyo POA-LMP105 Osram Replacement Lamp Module|Sanyo POA-LMP105 Osram Replacement Lamp Module Compatible with these Projector Part Numbers: POA-LMP105, 610 330 7329, 610 3307329, 610-330-7329, 610-3307329, 610330 7329, 610330-7329, 6103307329, POALMP105 Model Numbers: PLC-XT20, PLC-XT20B, PLC-XT20BA, PLC-XT20E, PLC-XT20EA, PLC-XT20L, PLC-XT20N, PLC-XT20NA, PLC-XT20U, PLC-XT20UA, PLC-XT20UW, PLC-XT20UWM, PLC-XT20W, PLCXT20, PLCXT20B, PLCXT20BA, PLCXT20E, PLCXT20EA, PLCXT20N, PLCXT20NA, PLCXT20U, PLCXT20UA, PLCXT20UW, PLCXT20UWM, PLCXT20W, PLC-XT21, PLC-XT21B, PLC-XT21BA, PLC-XT21E, PLC-XT21EA, PLC-XT21L, PLC-XT21N, PLC-XT21NA, PLC-XT21U, PLC-XT21UA, PLC-XT21UW, PLC-XT21UWM, PLC-XT21W, PLCXT21, PLCXT21B, PLCXT21BA, PLCXT21E, PLCXT21EA, PLCXT21N, PLCXT21NA, PLCXT21U, PLCXT21UA, PLCXT21UW, PLCXT21UWM, PLCXT21W, PLC-XT25, PLC-XT25B, PLC-XT25BA, PLC-XT25E, PLC-XT25EA, PLC-XT25L, PLC-XT25N, PLC-XT25NA, PLC-XT25U, PLC-XT25UA, PLC-XT25UW, PLC-XT25UWM, PLC-XT25W, PLCXT25, PLCXT25B, PLCXT25BA, PLCXT25E, PLCXT25EA, PLCXT25N, PLCXT25NA, PLCXT25U, PLCXT25UA, PLCXT25UW, PLCXT25UWM, PLCXT25W",119.63,119.63,Sanyo,,7.97036E+11,,Office|Projection Equipment|Projectors & Presentation Equipment,,TRUE
f52a2dc8b8732c30ff9c4309be04bae3,2019-03-25 20:30:47 +0000,https://www.walmart.com/ip/Elia-Kazan-A-Biography/4807485,Elia Kazan : A Biography,"This electrifying biography by one of America's foremost film scholars combines social, political, and cultural history with a sharp critical evaluation of Kazan's protean career.|From the late forties through the sixties, Elia Kazan was the most important and influential director in America, and the only one who managed simultaneously to dominate both theater and film. In that role he manifestly shaped the conception and writing, as well as the presentation, of many of the period's iconic works, reshaping the values of the stage and bringing a new realism and intensity of performance to the screen. His various achievements include the original Broadway productions of The Skin of Our Teeth, All My Sons, and Death of a Salesman and such Hollywood films as Gentleman's Agreement, Brando's Streetcar, and Splendor in the Grass. A non-traditional biography, this book combines social and political history with a sharp critical evaluation of Kazan's work. Schickel presents Kazan as a figure of his culture and time, much in the same way that David Remnick treated Muhammed Ali and the larger picture of American history in King of the World. History's view of Kazan is now colored by a single political act -- his naming names in testimony before the House Un-American Activities Committee. By putting the actions, work, and words of this towering figure in context, Schickel not only defends his hero and his hero's work; he also helps the reader move beyond Kazan's most infamous moment to appreciate the larger American story in which he played such a pivotal role. The result is an intelligent and lively biography and social history.",13.84,13.84,Richard Schickel,9.78006E+11,,,Books|Biographies & Memoirs|Entertainment & Performing Arts Biographies & Memoirs,,TRUE
7b8848dbc30b00058e31ae80bd940e45,2019-03-18 06:01:27 +0000,https://www.walmart.com/ip/I-M-ISOLAMARRAS-Women-s-One-Button-Cropped-Jacket-29-Black/177355454,I'M ISOLAMARRAS Women's One Button Cropped Jacket 29 Black,"Model:&nbsp;00199 Color:&nbsp;Black Materials:&nbsp;Fabric: 97%&nbsp;Cotton, 3% Elastane Lining: 52% Polyester, 48%&nbsp;Cotton Retail: $336 &nbsp; 1| Cotton, Polyester Made in Italy Country of Origin: &nbsp;Italy",336,100.77,I'M ISOLAMARRAS,,6.64992E+11,,Clothing|Women|Womens Coats & Jackets,,TRUE
da1158a5601418035908c0a41c4a782b,2019-03-18 06:11:47 +0000,https://www.walmart.com/ip/estee-lauder-daywear-advanced-multi-protection-anti-oxidant-creme-spf-15-1-7-oz/690301912,estee lauder daywear advanced multi-protection anti-oxidant creme spf 15 - 1.7 oz,"formulated with a potent super anti-oxidant complex helps neutralize every kind of skin-damaging free radical contains advanced spf 15 sunscreen to shield skin against uva/uvb eliminates first signs of aging like dullness &amp; fine, dry lines imparts deep, long-lasting hydration infused with a refreshing cucumber scent reveals sleeker, fresher, younger &amp; healthier skin perfect for dry skin SKU:ADIB0053SY5IC|estee lauder daywear advanced multi-protection anti-oxidant creme spf 15 - 1.7 oz",60.24,60.24,Estee Lauder,,8.8536E+11,,Beauty|Skin Care|Face Moisturizers,,TRUE
896645ee9ebbfcee67437eb19baad047,2019-03-18 06:02:34 +0000,https://www.walmart.com/ip/FashionOutfit-Women-s-Solid-Open-Front-Draped-Neck-Sleeveless-Vest-Cardigan-Made-in-USA/753574885,FashionOutfit Women's Solid Open Front Draped Neck Sleeveless Vest Cardigan - Made in USA,FashionOutfit is the go-to source online fashion retailer for all fashion lovers who provides wide range of trendy and unique styles for both women and men. MEASUREMENTS (Inches) AAWVTV0016 S - Chest : 34 / Length : 28 M - Chest : 36 / Length : 28.5 L - Chest : 38 / Length : 29 XL - Chest : 40 / Length : 29.5 2XL - Chest : 42 / Length : 30 3XL - Chest : 44 / Length : 30.5 | Loose fit / Sleeveless / Asymmetrical hem / Draped open front vest cardigan / Solid 95% RAYON 5% SPANDEX Mid-weight / Soft and stretchable jersey fabric / Made in USA Perfect match with dress or camisole. This Soft Jersey drape vest will look casual and formal outfit depending on how you wear it. Please refer to our image for the size wise. ,17.99,17.99,FashionOutfit,,6.8916E+11,clothing_size-2xl,Clothing|Women|Womens Sweaters,,TRUE
34815306411786a3f0450ae3cdc86583,2019-03-18 06:12:46 +0000,https://www.walmart.com/ip/Women-with-Control-Controlways-Top-with-Cut-Out-A273771/394941629,Women with Control Controlways Top with Cut- Out A273771,"No Description Available| Features: Controlways, cutout V-neckline, 3/4-leng Fit: semi-fitted shell; fitted lining Shell Length: missy length 28&quot; to 30-1/2&quot;; plus le Lining Length: missy length 24&quot; to 26-1/2&quot;; plus l Content: shell 100% polyester; lining 86% polyeste ",59,21.97,Brand,,6.85364E+11,clothing_size-xxxl,Clothing|Women|Womens Coats & Jackets,,TRUE
90823e3077f7f5139364f2bdb886ab85,2019-03-18 06:09:18 +0000,https://www.walmart.com/ip/Women-s-3-4-Sleeve-2Fer/978877956,Women's 3/4 Sleeve 2Fer,"The Women's 3/4 Sleeve 2Fer from Time and Tru is comfortable, stylish and easy-to-wear. Featured in a variety of fashionable combos, this knit cardigan will become a staple in your wardrobe this season. This cardigan set can be worn to work or add some accessory pieces and jazz it up for a night out on the town. Pair it with your favorite bottom for the perfect look!| Women's 3/4 Sleeve 2Fer: Cardigan: 79% rayon, 18% polyester, 3% spandex Tank top: 95% polyester, 5% spandex 2-piece set Cardigan: 3/4 sleeves Two front pockets Solid-colored design Knit fabric Tank top: V-neckline Hi-lo hem Available in assorted colors Machine wash cold separately or with like colors, gentle cycle, only non-chlorine bleach when needed, tumble dry low, cool iron if needed ",14.94,14.94,Time and Tru,,7.26548E+11,clothing_size-l,Clothing|Women|Womens Sweaters,,TRUE
c49c53d8710457e29343ec13a8999c73,2019-03-18 06:01:16 +0000,https://www.walmart.com/ip/Basics-Blank-Adult-Hoodie-Sweatshirt/624401774,Basics - Blank Adult Hoodie Sweatshirt,"|Plain Blank T-shirt - The Same High Quality as our printed shirts Great Value Plain clothing with no decoration Get back to basics with our plain, undecorated clothing - all with the same quality &amp; service you've come to expect from Expression Tees&reg; Expression Tees brings you yet another amazing design - Basics - Blank All of our designs are printed in the U.S. on high quality garments. Just wait until you slip on one of these super-soft tops… you'll never want to take it off. Expression Tees has everything in stock and ready to ship. Most orders ship same day or the next day, and are delivered within 2-3 business days (on average). Most of our designs are available in Mens T-Shirts, Women's T-shirts, Kids T-shirts, Hoodies and Crewnecks... Be sure to search for #ExpressionTees for all the latest trends. Please Note - Expression Tees and it's items for sale are not affiliated with or endorsed by any celebrities or public figures, is not associated with any existing intellectual property or trademark, and no infringement is intended and no endorsement is implied. All designs posted are believed to be posted within our rights according to the U.S. Copyright Fair Use Act. All rights reserved. Expression Tees, Inc. is the ONLY authorized seller of Expression Tees&reg; brand items. These items and designs are produced EXCLUSIVELY for sale by Expression Tees. Printed and designed in the U.S.A. using top quality garments for comfort and style. Recommended Care Instructions - Machine wash warm, inside out, with like colors. Only non-chlorine bleach. Tumble dry medium. Do not iron. Do not dry clean",23.99,23.99,Expression Tees,,6.33457E+11,clothing_size-hoodiesmall,Clothing|Women|Womens Sweatshirts & Hoodies,,TRUE
9c5eceaf64a2f26dc15d7269d066146c,2019-03-18 06:06:22 +0000,https://www.walmart.com/ip/Port-Authority-J335-Hooded-Core-Soft-Shell-Jacket-Dress-Blue-Navy-Battleship-Grey-XS/230634182,"Port Authority J335 Hooded Core Soft Shell Jacket, Dress Blue Navy/ Battleship Grey, XS","An attached hood and bold colorblocking give this well-priced, water-resistant soft shell extra rain-shielding protection and strong style. | 100% polyester woven shell bonded to a water-resistant film insert and a 100% polyester microfleece lining 1000MM fabric waterproof rating 1000G/M2 fabric breathability rating Adjustable hood with locking drawcord to customize fit Reverse coil zippers Full-length interior storm flap with chin guard Zippered right chest pocket Tricot-lined front zippered pockets Open cuffs Open hem with locking drawcord|Port Authority J335 Hooded Core Soft Shell Jacket, Dress Blue Navy/ Battleship Grey, XS",49.58,49.58,Port Authority,,6.43623E+11,clothing_size-4x-large,Clothing|Women|Womens Coats & Jackets,,TRUE
2b4a27e4d3c5851c148dd11e43766ee5,2019-03-18 06:05:31 +0000,https://www.walmart.com/ip/You-Come-You-Sit-You-Stay-Screen-Print-Bandana-Purple-Large/42799639,"You Come, You Sit, You Stay Screen Print Bandana Purple Large","Mirage Pet Products &quot;You Come, You Sit, You Stay&quot; Screen Print Bandana, Large...|You Come, You Sit, You Stay Screen Print Bandana Purple LargeCountry of Origin: &nbsp;USA and/or Imported",11.96,11.96,Mirage Pet Products,9999439975,99994399757,,Pets|Dogs|Dog Apparel & Dog Shoes,,TRUE
082adde4321183c9c808a8742ede4136,2019-03-18 06:07:51 +0000,https://www.walmart.com/ip/Port-Authority-K110-Dry-Zone-UV-Micro-Mesh-Polo-Gusty-Grey-S/546555782,"Port Authority K110 Dry Zone UV Micro-Mesh Polo, Gusty Grey, S","Our durable, moisture-wicking Dry Zone polo-now with UV protection. An exceptional value, this breathable mesh polo also resists snags. Colors coordinate with our Core Classic Pique Polos and Carefree Poplin Shirts. 4.5-ounce, 100% polyester double knit pique UPF rating of 30 Tag-free label Flat knit collar 3-button placket with pearlized buttons Set-in, open hem sleeves Side vents Due to the nature of 100% polyester performance fabrics, special care must be taken throughout the printing process.|Port Authority K110 Dry Zone UV Micro-Mesh Polo, Gusty Grey, S",11.18,11.18,Port Authority,,6.43623E+11,clothing_size-x-large,Clothing|Men|Mens Polos,,TRUE
364956b5b4a71816c9073c129e6b73f6,2019-03-18 06:14:44 +0000,https://www.walmart.com/ip/FashionOutfit-Women-s-Long-Sleeve-Patched-Elbow-Jacquard-Knit-Sweater-Pull-over-Top/498101005,FashionOutfit Women's Long Sleeve Patched Elbow Jacquard Knit Sweater Pull over Top,"FashionOutfit is the go-to source online fashion retailer for all fashion lovers who provides wide range of trendy and unique styles for both women and men. MEASUREMENTS (Inches) AWOSWL0119 S - Chest : 34(Min)~36(Max) / Shoulder : 13 / Sleeve : 24 / Length : 23 M - Chest : 36(Min)~38(Max) / Shoulder : 13.5 / Sleeve : 24.25 / Length : 24 L - Chest : 38(Min)~40(Max) / Shoulder : 14 / Sleeve : 25 / Length : 24.5 | Jacquard knit sweater great for transitional season. Shell1: Polyester96% Spandex4%, Shell2: Polyester97% Spandex3% Light weight comfortable fit good to match with any kind of jackets&amp;cardigans Light weight Patched Elbow Jacquard Knit Sweater breathable sweater features elbow patch which gives you more cuteness&amp; comfort. Great to match with long cardigan if you're looking for it Plz search AWOCAL0166 *For the perfect fit Plz check our size chart. ",17.99,17.99,FashionOutfit,,6.8916E+11,clothing_size-large,Clothing|Women|Womens Sweaters,,TRUE
4de89c2ff0c05f11595fe465836e1f86,2019-03-18 06:07:08 +0000,https://www.walmart.com/ip/Urbane-Urbane-Classic-Crossover-Scrub-Top-Scrub-Top/195386920,Urbane Urbane Classic Crossover Scrub Top Scrub Top,"Urbane Urbane Classic Crossover Scrub Top Scrub Top|This is one of our BEST SELLERS The tailored crossover top features: A contrast trim Set-in short sleeves Medium length 25&quot; XS2XL. XXS and 3XL in select colors One outside lower pocket. For two pockets and longer length, see Style 9534 This top also has a side shaping fit to show off your curves, and vents for ease of movement We have heard great response in the fit and durability of this top. From the manufacturer's web site: One most popular stylenow in over 75 brilliant color combinations. Tailored crossover top with contrast trim. Set-in short sleeves and one outside lower pocket. Side shaping to show off your curves, and vents for ease of movement. ",21.49,21.49,Urbane,,7.08695E+11,clothing_size-large,Clothing|Women|Womens Scrubs,,FALSE
7ebfedfdda4aa117473af3e58a32574d,2019-03-18 06:07:13 +0000,https://www.walmart.com/ip/MBJ-WB670-Womens-Fold-Over-Maxi-Skirt-XXXL-TAUPE/963184122,MBJ WB670 Womens Fold-Over Maxi Skirt XXXL TAUPE,"A seasonless maxi skirt featuring a fold-over waist. Stretch knit. Lightweight and Unlined. Peferct for dressing it up or wear it casual. 40&quot; folded length from waist to hem, 27&quot; waist Measured from size Small.|MBJ WB670 Womens Fold-Over Maxi Skirt XXXL TAUPE",15.95,15.95,Made by Johnny,,6.9264E+11,clothing_size-xxl,Clothing|Women|Womens Skirts,,FALSE
af680b74b0f86b8892410d280a4851dc,2019-03-18 06:12:11 +0000,https://www.walmart.com/ip/Harriton-Men-s-Paradise-Short-Sleeve-Performance-Shirt/103371029,Harriton Men's Paradise Short-Sleeve Performance Shirt,"|2.36 oz./yd2/79 gsm, 100% polyester; Moisture-wicking and anti-microbial performance; UV Protection; Durable flat felled side and underarm seams; Structured collar stand with integrated collar stays; Chest pocket with pen slot;",44.6,26.61,Harriton,,8.82849E+11,clothing_size-4xl,Clothing|Men|Mens Casual Button-down Shirts,,TRUE
14ff136363458bb31b69d86d6b071ead,2019-03-18 06:04:09 +0000,https://www.walmart.com/ip/L-Occitane-Peony-Pivoine-Sublime-CC-Cream-SPF-20-Medium-30ml-1oz/536362698,L'Occitane - Peony Pivoine Sublime CC Cream SPF 20 - #Medium -30ml/1oz,"|A soft hydrating &amp; protecting CC cream Contains skin-perfecting peony extract, unifying CC pigments &amp; illuminating pearly particles Instantly evens out skin tone &amp; camouflages imperfections Silky texture &amp; delivers a natural finish Leaves skin smooth, luminous &amp; fresh-looking Suitable for all skin types To use: Wear alone for a nude-skin look or apply as a makeup base ",39.21,39.21,L'Occitane,,8.20224E+11,,Beauty|Skin Care|Face Moisturizers,,FALSE
55c3100f4ac903bf5c3415bf5f1df236,2019-03-18 06:05:26 +0000,https://www.walmart.com/ip/1-7-TCW-Round-Diamond-Platinum-over-Sterling-Silver-3-Piece-Bridal-Engagement-Wedding-Ring-Set/872926386,1/7 TCW Round Diamond Platinum over Sterling Silver 3-Piece Bridal Engagement Wedding Ring Set,"Sparkling with 1/7 carat T.W. of diamonds, this fabulous three-piece wedding ring set takes the shimmer quotient even higher. You'll never want to take it off. Platinum over sterling silver. Sizes 6-10. (All carat weights are approximate and may vary slightly from those listed.) 50803 Item Specifications: RingMetal Information: Platinum Over Sterling Silver Finish: Bright Height: 1/5&quot; Length: 1 1/7&quot; Width: 3/4&quot; Shank Width: 1/16&quot; Style: Bridal Set Stone Information: Diamond (Accent/Small Stone) Quantity: 1 Carat Weight: .0200 Size (mm): 1.7 Diamond Cut: Full Cut Clarity I3 Color: HI Shape: Round Setting: Pave Make: Genuine Diamond (Accent/Small Stone) Quantity: 24 Carat Weight: .0050 Size (mm): 1 Diamond Cut: Single Cut Clarity I3 Color: HI Shape: Round Setting: Pave Make: Genuine | Platinum Over Sterling Silver. Quality Stamp (.925) 25 Diamond Stones Item Measures 20 mm Wide x 5.5 mm High x 29 mm Long. 2 mm Shank Width Country of Origin: &nbsp;China",198.89,152.89,Palm Beach Jewelry,,1.91194E+11,size-6,Jewelry|The Wedding Shop|Wedding Bands For Her,,FALSE
6679cd748bdef49b4cad846c2caeabbc,2019-03-18 06:13:25 +0000,https://www.walmart.com/ip/Charter-Club-Navy-Blue-White-Button-Detail-Bell-Sleeve-Crew-Neck-Sweater-XXL/966071409,Charter Club Navy Blue White Button Detail Bell-Sleeve Crew Neck Sweater XXL,MSRP: $69.50 Navy XXL - Regular Striped 55% Cotton 25% Polyester|Charter Club Navy Blue White Button Detail Bell-Sleeve Crew Neck Sweater XXL,21.99,21.99,CharterClub,,7.26895E+11,,Clothing|Women|Womens Sweaters,,TRUE
